id,name,brand,RAM,ROM,processor,screen_size,price,reviews,links,source
2845,DEALS HP ELITEBOOK 840 G3 COI7 6TH GENERATION 8GBRAM 256GBSSD TOUCH SCREEN SILVER WITH FREE BAG,HP,8GB,Unknown,Unknown,,28999,0,https://www.kilimall.co.ke/listing/1000320286-deals-hp-elitebook-840-g3-coi7-6th-generation-8gbram-256gbssd-touch-screen-silver-with-free-bag?skuId=10001106820&source=search-enterSearch-laptop,Kilimall
2846,HP ELITEBOOK 840 G3 COI5 6TH GENENERATION 8GBRAM 256GBSSD SILVER,HP,8GB,Unknown,Unknown,,24500,0,https://www.kilimall.co.ke/listing/1000288724-hp-elitebook-840-g3-coi5-6th-geneneration-8gbram-256gbssd-silver?skuId=10000989597&source=search-enterSearch-laptop,Kilimall
2847,REFUBLISHED HP Elite Book 840 - Core i5 8TH GENRATION 8GB RAM 256GB SDD 14 Screen Win 10,HP,8GB,256GB,Intel Core i5,,33999,0,https://www.kilimall.co.ke/listing/1000225807-refublished-hp-elite-book-840-core-i5-8th-genration-8gb-ram-256gb-sdd-14-screen-win-10?skuId=10000625326&source=search-enterSearch-laptop,Kilimall
2848,Dell 5310 13.3 Intel Core i5 10th gen 16 GB RAM 512 SSD Windoes 10 Pr DDR4,Dell,16GB,Unknown,Intel Core i5,,55600,0,https://www.kilimall.co.ke/listing/1000192774-dell-5310-133-intel-core-i5-10th-gen-16-gb-ram-512-ssd-windoes-10-pr-ddr4?skuId=10000510982&source=search-enterSearch-laptop,Kilimall
2849,"8GB RAM, 500GB Hard disk, Lenovo X131E, 12.5 Screen Display, Windows 11 PRO Activated, Office  Basic software Installed Free Bag  Charger  Free wireless Mouse.",Lenovo,8GB,500GB,Unknown,,16999,0,https://www.kilimall.co.ke/listing/1000322550-8gb-ram-500gb-hard-disk-lenovo-x131e-125-screen-display-windows-11-pro-activated-office-basic-software-installed-free-bag-charger-free-wireless-mouse?skuId=10001114936&source=search-enterSearch-laptop,Kilimall
2850,HP ProBook 430 G7 Intel Core i5 10th Generation 16 GB RAM 512 SSD Windows 10 Pro 13.3 Inch Display,HP,16GB,Unknown,Intel Core i5,13.3,49300,0,https://www.kilimall.co.ke/listing/1000211042-hp-probook-430-g7-intel-core-i5-10th-generation-16-gb-ram-512-ssd-windows-10-pro-133-inch-display?skuId=10000574695&source=search-enterSearch-laptop,Kilimall
2851,"HP PROBOOK 430 G5 CORE I5 7TH GEN 8GB RAM 256GB SSD REFURBISHED,",HP,8GB,256GB SSD,Intel Core i5,,21999,0,https://www.kilimall.co.ke/listing/1000384120-hp-probook-430-g5-core-i5-7th-gen-8gb-ram-256gb-ssd-refurbished?skuId=10001451436&source=search-enterSearch-laptop,Kilimall
2852,Hp Probook 450 G5 Intel Core i5 8th Gen 8 GB RAM 128 SSD Windows 10 Pro 15.6 Inch Display,HP,8GB,Unknown,Intel Core i5,15.6,30000,0,https://www.kilimall.co.ke/listing/1000206458-hp-probook-450-g5-intel-core-i5-8th-gen-8-gb-ram-128-ssd-windows-10-pro-156-inch-display?skuId=10000557958&source=search-enterSearch-laptop,Kilimall
2853,Lenovo ThinkPad X1 Carbon Gen 7 Intel Core i7 8th Gen 16GB RAM 512GB SSD 14 Inches Touchscreen,Lenovo,16GB,512GB SSD,Intel Core i7,14.0,62000,0,https://www.kilimall.co.ke/listing/1000145324-lenovo-thinkpad-x1-carbon-gen-7-intel-core-i7-8th-gen-16gb-ram-512gb-ssd-14-inches-touchscreen?skuId=10000352163&source=search-enterSearch-laptop,Kilimall
2854,Hp Elitebook 830 G5 Intel Core i5 8th Generation 8 GB RAM 256 SSD Windows 10 13.3 Inch Display,HP,8GB,Unknown,Intel Core i5,13.3,40600,0,https://www.kilimall.co.ke/listing/1000206427-hp-elitebook-830-g5-intel-core-i5-8th-generation-8-gb-ram-256-ssd-windows-10-133-inch-display?skuId=10000557851&source=search-enterSearch-laptop,Kilimall
2855,Hp Probook 450 G4 Intel Core i5 7th generation 8 GB RAM 128 SSD Windows 10 pro 15.6 Inch Display,HP,8GB,Unknown,Intel Core i5,15.6,27500,0,https://www.kilimall.co.ke/listing/1000206441-hp-probook-450-g4-intel-core-i5-7th-generation-8-gb-ram-128-ssd-windows-10-pro-156-inch-display?skuId=10000557927&source=search-enterSearch-laptop,Kilimall
2856,REFUBLISHED HP ELITEBOOK 1030 G3 COI5 8TH GENERATION 8GBRAM 256GB SSD,HP,8GB,256GB SSD,Unknown,,44500,0,https://www.kilimall.co.ke/listing/1000225812-refublished-hp-elitebook-1030-g3-coi5-8th-generation-8gbram-256gb-ssd?skuId=10000625332&source=search-enterSearch-laptop,Kilimall
2857,HP ELITEBOOK 820 G3 INTEL CORE I5 6TH GENERATION 8GB 256SSD 12.5 INCHES FHD DISPLAY WINDOWS 10 PRO,HP,8GB,Unknown,Intel Core i5,12.5,23999,0,https://www.kilimall.co.ke/listing/1000190720-hp-elitebook-820-g3-intel-core-i5-6th-generation-8gb-256ssd-125-inches-fhd-display-windows-10-pro?skuId=10000504310&source=search-enterSearch-laptop,Kilimall
2858,Lenovo Edge E531 Intel Core i5 3rd generation 4 GB RAM 500 HDD Windows 7 15.6 Inch Display,Lenovo,4GB,Unknown,Intel Core i5,15.6,20400,0,https://www.kilimall.co.ke/listing/1000206367-lenovo-edge-e531-intel-core-i5-3rd-generation-4-gb-ram-500-hdd-windows-7-156-inch-display?skuId=10000557736&source=search-enterSearch-laptop,Kilimall
2859,Lenovo Thinkpad T440P 14 Inch Display Intel Core i5 4th generation 8 GB RAM 128 SSD Windows 10 Pro,Lenovo,8GB,Unknown,Intel Core i5,14.0,21600,0,https://www.kilimall.co.ke/listing/1000206389-lenovo-thinkpad-t440p-14-inch-display-intel-core-i5-4th-generation-8-gb-ram-128-ssd-windows-10-pro?skuId=10000557775&source=search-enterSearch-laptop,Kilimall
2860,HP EliteBook 840 G4 Core i5-7th Gen-8GB RAM 256GB SSD-Refurbished-14-Inches-Win 10,HP,8GB,256GB SSD,Intel Core i5,,25500,0,https://www.kilimall.co.ke/listing/1000241139-hp-elitebook-840-g4-core-i57th-gen8gb-ram-256gb-ssdrefurbished14incheswin-10?skuId=10000702050&source=search-enterSearch-laptop,Kilimall
2861,Dell Latitude E7440 14 Inch Display Intel Core i5 4th generation 8 GB RAM 128 SSD Windows 10 Pro,Dell,8GB,Unknown,Intel Core i5,14.0,26400,0,https://www.kilimall.co.ke/listing/1000205432-dell-latitude-e7440-14-inch-display-intel-core-i5-4th-generation-8-gb-ram-128-ssd-windows-10-pro?skuId=10000555135&source=search-enterSearch-laptop,Kilimall
2862,HP ELITEBOOK 820 G3,HP,Unknown,Unknown,Unknown,,23000,0,https://www.kilimall.co.ke/listing/1000377816-hp-elitebook-820-g3?skuId=10001409818&source=search-enterSearch-laptop,Kilimall
2863,Hp Elitebook 840 G3 Intel Core i3 6th Gen 8GB RAM 128GB SSD 14 Inches FHD Display Windows 10 Pro,HP,8GB,128GB SSD,Intel Core i3,14.0,21600,0,https://www.kilimall.co.ke/listing/1000206359-hp-elitebook-840-g3-intel-core-i3-6th-gen-8gb-ram-128gb-ssd-14-inches-fhd-display-windows-10-pro?skuId=10000557689&source=search-enterSearch-laptop,Kilimall
2864,Dell Latitude 5590 15.6 Inch Display Intel Core i5 8th generation 16 GB RAM 512 HDD Windows 10 Pro,Dell,16GB,Unknown,Intel Core i5,15.6,26499,0,https://www.kilimall.co.ke/listing/1000205164-dell-latitude-5590-156-inch-display-intel-core-i5-8th-generation-16-gb-ram-512-hdd-windows-10-pro?skuId=10000554373&source=search-enterSearch-laptop,Kilimall
2865,Hp EliteBook 850 G5 15 Inch Display Intel Core i5 8th gen 16 GB RAM 512 SSD Windows 10 Pro,HP,16GB,Unknown,Intel Core i5,15.0,45600,0,https://www.kilimall.co.ke/listing/1000205474-hp-elitebook-850-g5-15-inch-display-intel-core-i5-8th-gen-16-gb-ram-512-ssd-windows-10-pro?skuId=10000555193&source=search-enterSearch-laptop,Kilimall
2866,"8GB 256GB SSD-x360 Lenovo Refurbished Yoga 11e Touch Screen HDMI PORT - Intel Celeron WINDOWS 11 PRO ACTIVATED, Office 2021Activated, Basic SoftWares Installed FREE WIRELESS MOUSE.",Lenovo,8GB,256GB SSD,Unknown,,22400,0,https://www.kilimall.co.ke/listing/1000094794-8gb-256gb-ssdx360-lenovo-refurbished-yoga-11e-touch-screen-hdmi-port-intel-celeron-windows-11-pro-activated-office-2021activated-basic-softwares-installed-free-wireless-mouse?skuId=10000205806&source=search-enterSearch-laptop,Kilimall
2867,"8GB 256GB SSD-x360 Lenovo Refurbished Yoga 11e Touch Screen HDMI PORT - Intel Celeron WINDOWS 11 PRO ACTIVATED, Office 2021Activated, Basic SoftWares Installed FREE WIRELESS MOUSE.",Lenovo,8GB,256GB SSD,Unknown,,20500,0,https://www.kilimall.co.ke/listing/1000094817-8gb-256gb-ssdx360-lenovo-refurbished-yoga-11e-touch-screen-hdmi-port-intel-celeron-windows-11-pro-activated-office-2021activated-basic-softwares-installed-free-wireless-mouse?skuId=10000205835&source=search-enterSearch-laptop,Kilimall
2868,Hp Probook 650 G1 15.6 Inch Display Intel Core i7 4th generation 8 GB RAM 128 SSD Windows 10 Pro,HP,8GB,Unknown,Intel Core i7,15.6,22800,0,https://www.kilimall.co.ke/listing/1000205172-hp-probook-650-g1-156-inch-display-intel-core-i7-4th-generation-8-gb-ram-128-ssd-windows-10-pro?skuId=10000554384&source=search-enterSearch-laptop,Kilimall
2869,HP Elitebook 820 g3 coi5 6th generation 8gbram 256ssd,HP,8GB,Unknown,Unknown,,23000,0,https://www.kilimall.co.ke/listing/1000288773-hp-elitebook-820-g3-coi5-6th-generation-8gbram-256ssd?skuId=10000989756&source=search-enterSearch-laptop,Kilimall
2870,Dell Latitude 5400 Intel Core i7 8th gen 16 GB RAM 256 SSD TouchScreen 14 inch Display Windows 10,Dell,16GB,Unknown,Intel Core i7,14.0,40500,0,https://www.kilimall.co.ke/listing/1000199323-dell-latitude-5400-intel-core-i7-8th-gen-16-gb-ram-256-ssd-touchscreen-14-inch-display-windows-10?skuId=10000535842&source=search-enterSearch-laptop,Kilimall
2871,Lenovo E540 Intel Core i3 4th gen 8 GB RAM 128 SSD Windows 10 Pro15.6 inch Display,Lenovo,8GB,Unknown,Intel Core i3,15.6,22605,0,https://www.kilimall.co.ke/listing/1000199263-lenovo-e540-intel-core-i3-4th-gen-8-gb-ram-128-ssd-windows-10-pro156-inch-display?skuId=10000535113&source=search-enterSearch-laptop,Kilimall
2872,HP 755 G5 AMD Ryzen 7Pro 2700U wRadeon vega mobile Gfx  2.20GHz 16 GB RAM 256 SSD 14 Inches FHD Display,HP,16GB,Unknown,Unknown,14.0,45500,0,https://www.kilimall.co.ke/listing/1000233316-hp-755-g5-amd-ryzen-7pro-2700u-wradeon-vega-mobile-gfx-220ghz-16-gb-ram-256-ssd-14-inches-fhd-display?skuId=10000653481&source=search-enterSearch-laptop,Kilimall
2873,HP ELITEBOOK 840 G5,HP,Unknown,Unknown,Unknown,,32000,0,https://www.kilimall.co.ke/listing/1000377898-hp-elitebook-840-g5?skuId=10001410394&source=search-enterSearch-laptop,Kilimall
2874,Dell Latitude 5410 Intel Core i5 10 th generation 16 GB RAM 512 SSD Windows 10 Pro 14 Inch FHD Display,Dell,16GB,Unknown,Intel Core i5,14.0,52800,0,https://www.kilimall.co.ke/listing/1000196880-dell-latitude-5410-intel-core-i5-10-th-generation-16-gb-ram-512-ssd-windows-10-pro-14-inch-fhd-display?skuId=10000527173&source=search-enterSearch-laptop,Kilimall
2875,HP HPEliteBook 830 G5 Core I7 8TH GENERATION 8GB RAM 256GB,HP,8GB,256GB,Intel Core i7,,33999,0,https://www.kilimall.co.ke/listing/1000389755-hp-hpelitebook-830-g5-core-i7-8th-generation-8gb-ram-256gb?skuId=10001479268&source=search-enterSearch-laptop,Kilimall
2876,Lenovo Thinkpad T560 Intel Core i7 6th gen 8 GB RAM 256 SSD Windows 10 Pro 15.6 inch Display,Lenovo,8GB,Unknown,Intel Core i7,15.6,31800,0,https://www.kilimall.co.ke/listing/1000199666-lenovo-thinkpad-t560-intel-core-i7-6th-gen-8-gb-ram-256-ssd-windows-10-pro-156-inch-display?skuId=10000536946&source=search-enterSearch-laptop,Kilimall
2877,Dell Latitude E7240 Intel Core i5 2.1GHz 8GB 256GB SSD 12.5  GHz Intel Core i5-4300U 1.9ghz Processor  4GB DDR3 memory.  128GB Solid State Drive  12.5-inch,Dell,8GB,256GB SSD,Intel Core i5,,24999,0,https://www.kilimall.co.ke/listing/1000255304-dell-latitude-e7240-intel-core-i5-21ghz-8gb-256gb-ssd-125-ghz-intel-core-i54300u-19ghz-processor-4gb-ddr3-memory-128gb-solid-state-drive-125inch?skuId=10000788094&source=search-enterSearch-laptop,Kilimall
2878,Dell Latitude 5590 Intel Core i5 7th gen 8 GB RAM 256 HDD 15.6 Inch Full Display Windows 10 PrO DDR4,Dell,8GB,Unknown,Intel Core i5,15.6,30000,0,https://www.kilimall.co.ke/listing/1000191201-dell-latitude-5590-intel-core-i5-7th-gen-8-gb-ram-256-hdd-156-inch-full-display-windows-10-pro-ddr4?skuId=10000505632&source=search-enterSearch-laptop,Kilimall
2879,HP Elitebook 830 G5 8th Gen Intel Core i5-8350U 1.70GHz 8GB RAM 256GB SSD 13.3 Display Backlit Keyboard Free Dos Wi-Fi Fingerprint Scanner Spill Resistant Keyboard Ex UK 12 Months Warranty,HP,8GB,256GB SSD,Intel Core i5,,30000,0,https://www.kilimall.co.ke/listing/1000239801-hp-elitebook-830-g5-8th-gen-intel-core-i58350u-170ghz-8gb-ram-256gb-ssd-133-display-backlit-keyboard-free-dos-wifi-fingerprint-scanner-spill-resistant-keyboard-ex-uk-12-months-warranty?skuId=10000694761&source=search-enterSearch-laptop,Kilimall
2880,HP ELITEBOOK 830 COI5 8TH GENERATION 8GB RAM 256SSD,HP,8GB,Unknown,Unknown,,31500,0,https://www.kilimall.co.ke/listing/1000288833-hp-elitebook-830-coi5-8th-generation-8gb-ram-256ssd?skuId=10000989899&source=search-enterSearch-laptop,Kilimall
2881,"Refurbished HP Elitebook 840 G5 8th Generation Core i5, 8GB RAM, 256GB SSD Non-Touch",HP,8GB,256GB SSD,Intel Core i5,,33000,0,https://www.kilimall.co.ke/listing/1000182590-refurbished-hp-elitebook-840-g5-8th-generation-core-i5-8gb-ram-256gb-ssd-nontouch?skuId=10000475468&source=search-enterSearch-laptop,Kilimall
2882,"HP Refurbished Elitebook 820 G3 6th Gen , Corei5, 8GB RAM-HDD 500GB -12.5,",HP,8GB,500GB,Unknown,,22000,0,https://www.kilimall.co.ke/listing/1000241203-hp-refurbished-elitebook-820-g3-6th-gen-corei5-8gb-ramhdd-500gb-125?skuId=10000702466&source=search-enterSearch-laptop,Kilimall
2883,Refurbished Hp EliteBook 840 G3 8GB 256GB SSD 14 Win 10 Ultrabook,HP,8GB,256GB SSD,Unknown,,23000,0,https://www.kilimall.co.ke/listing/1000088789-refurbished-hp-elitebook-840-g3-8gb-256gb-ssd-14-win-10-ultrabook?skuId=10000188536&source=search-enterSearch-laptop,Kilimall
2884,"HP EliteBook 840G1 14-inch Ultrabook 1.90GHz, Intel Core i5 4300U, 8GB Memory 500GB HDD",HP,8GB,500GB HDD,Intel Core i5,,20000,0,https://www.kilimall.co.ke/listing/1000225350-hp-elitebook-840g1-14inch-ultrabook-190ghz-intel-core-i5-4300u-8gb-memory-500gb-hdd?skuId=10000624172&source=search-enterSearch-laptop,Kilimall
2885,HP EliteBook x360 1030 G3 Intel Core i5 8th Gen 8GB RAM 256GB,HP,8GB,256GB,Intel Core i5,,40499,0,https://www.kilimall.co.ke/listing/1000379086-hp-elitebook-x360-1030-g3-intel-core-i5-8th-gen-8gb-ram-256gb?skuId=10001419470&source=search-enterSearch-laptop,Kilimall
2886,Toshiba Tecra Z40 C 14.6 6th Gen Ci5 8GB Ram 256 SSD,Toshiba,8GB,Unknown,Unknown,,31999,0,https://www.kilimall.co.ke/listing/1000201021-toshiba-tecra-z40-c-146-6th-gen-ci5-8gb-ram-256-ssd?skuId=10000542517&source=search-enterSearch-laptop,Kilimall
2887,HP PROBOOK X360 11EE G2 INTEL CORE I5 8GB RAM 256SSD 7th generation windows 10pro,HP,8GB,Unknown,Intel Core i5,,23000,0,https://www.kilimall.co.ke/listing/1000191665-hp-probook-x360-11ee-g2-intel-core-i5-8gb-ram-256ssd-7th-generation-windows-10pro?skuId=10000507410&source=search-enterSearch-laptop,Kilimall
2888,HP 840 G1 4TH Gen Core i7 4GB RAM 500GB,HP,4GB,500GB,Intel Core i7,,21600,0,https://www.kilimall.co.ke/listing/1000397282-hp-840-g1-4th-gen-core-i7-4gb-ram-500gb?skuId=10001505298&source=search-enterSearch-laptop,Kilimall
2889,HP EliteBook 820 G3 Intel Core i5 6th Gen 8GB RAM 256GB SSD 12.5 Inches FHD Display,HP,8GB,256GB SSD,Intel Core i5,12.5,19000,0,https://www.kilimall.co.ke/listing/1000239766-hp-elitebook-820-g3-intel-core-i5-6th-gen-8gb-ram-256gb-ssd-125-inches-fhd-display?skuId=10000694631&source=search-enterSearch-laptop,Kilimall
2890,REFURBISHED PROBOOK 11 G2 CORE I3 TOUCH SCREEN 4GB 128 GB SSD WINDOWS 10,HP,4GB,128GB SSD,Intel Core i3,,18500,0,https://www.kilimall.co.ke/listing/1000239012-refurbished-probook-11-g2-core-i3-touch-screen-4gb-128-gb-ssd-windows-10?skuId=10000691210&source=search-enterSearch-laptop,Kilimall
2891,Dell Latitude 5590 Intel Core i5 8th gen 8 GB RAM 256 HDD Windows 10 pro DDR4,Dell,8GB,Unknown,Intel Core i5,,23599,0,https://www.kilimall.co.ke/listing/1000192805-dell-latitude-5590-intel-core-i5-8th-gen-8-gb-ram-256-hdd-windows-10-pro-ddr4?skuId=10000511182&source=search-enterSearch-laptop,Kilimall
2892,REFURBISHED TOUCHSCREEN HP ProBook X360 11 G1 4GB 128GB SSD reen,HP,4GB,128GB SSD,Unknown,,12099,0,https://www.kilimall.co.ke/listing/1000254785-refurbished-touchscreen-hp-probook-x360-11-g1-4gb-128gb-ssd-reen?skuId=10000785240&source=search-enterSearch-laptop,Kilimall
2893,HP ProDesk 600 G3 MicroTower Intel Core i5 7th Gen 3.5GHz 8GB RAM 256GB SSD CPU,HP,8GB,256GB SSD,Intel Core i5,,36500,0,https://www.kilimall.co.ke/listing/1000221880-hp-prodesk-600-g3-microtower-intel-core-i5-7th-gen-35ghz-8gb-ram-256gb-ssd-cpu?skuId=10000611794&source=search-enterSearch-laptop,Kilimall
2894,hp probook 11,HP,Unknown,Unknown,Unknown,,23000,0,https://www.kilimall.co.ke/listing/1000415356-hp-probook-11?skuId=10001570227&source=search-enterSearch-laptop,Kilimall
2895,"HP ELITEBOOK 1040 X 360 G6, 8TH GEN,CORE I7 16GB 512GB SSD, TOUCHSCREEN refurbished",HP,16GB,512GB SSD,Intel Core i7,,54999,0,https://www.kilimall.co.ke/listing/1000285913-hp-elitebook-1040-x-360-g6-8th-gencore-i7-16gb-512gb-ssd-touchscreen-refurbished?skuId=10000980263&source=search-enterSearch-laptop,Kilimall
2896,"Hp 840 G3 IntelR CoreTM i5 6th gen 8 GB RAM 256 GB SSD Windows 10 ,14 inches FHD Display",HP,8GB,256GB SSD,Intel Core i5,14.0,28050,0,https://www.kilimall.co.ke/listing/1000148084-hp-840-g3-intelr-coretm-i5-6th-gen-8-gb-ram-256-gb-ssd-windows-10-14-inches-fhd-display?skuId=10000359482&source=search-enterSearch-laptop,Kilimall
2897,HP Elitebook 650 G1 Intel Core i7 4th gen 8 GB RAM 128 SSD Windows 7 DDR3L,HP,8GB,Unknown,Intel Core i7,,22800,0,https://www.kilimall.co.ke/listing/1000199243-hp-elitebook-650-g1-intel-core-i7-4th-gen-8-gb-ram-128-ssd-windows-7-ddr3l?skuId=10000535080&source=search-enterSearch-laptop,Kilimall
2898,"BLACK LENOVO THINKPAD X260 CORE I5 8GB RAM 256 GB SSD12.5 INCH , WINDOWS 10 PRO MICROSOFT OFFICE 2019FREE MOUSE",Lenovo,8GB,256GB SSD,Intel Core i5,12.5,17399,0,https://www.kilimall.co.ke/listing/1000102057-christmas-offerblack-friday-offer-lenovo-thinkpad-x260-core-i5-8gb-ram-256-gb-ssd125-inch-windows-10-pro-microsoft-office-2019free-mouse?skuId=10000225936&source=search-enterSearch-laptop,Kilimall
2899,REFURBISHED LENOVO T470 INTEL CORE I5 7TH GENERATION 8GB RAM 256GBSSD STORAGE INSTALLED WITH WINDOWS 10 and MICROSFT OFFICE 2019 FREE WIRELESS MOUSE,Lenovo,8GB,Unknown,Intel Core i5,,23999,0,https://www.kilimall.co.ke/listing/1000204232-limited-deal-offers-refurbished-lenovo-t470-intel-core-i5-7th-generation-8gb-ram-256gbssd-storage-installed-with-windows-10-and-microsft-office-2019-free-wireless-mouse?skuId=10000551824&source=search-enterSearch-laptop,Kilimall
2900,"LENOVO THINKPAD T480S CORE I5 8GB RAM 256GB SSD 8TH GENERATION ,",Lenovo,8GB,256GB SSD,Intel Core i5,,28999,0,https://www.kilimall.co.ke/listing/1000366253-lenovo-thinkpad-t480s-core-i5-8gb-ram-256gb-ssd-8th-generation?skuId=10001326043&source=search-enterSearch-laptop,Kilimall
2901,Dell Latitude E6540 Intel Core i5 4th Generation 8 GB RAM 128 SSD Windows 10 Pro 15.6 Inch FHD Display,Dell,8GB,Unknown,Intel Core i5,15.6,16499,0,https://www.kilimall.co.ke/listing/1000196889-dell-latitude-e6540-intel-core-i5-4th-generation-8-gb-ram-128-ssd-windows-10-pro-156-inch-fhd-display?skuId=10000527187&source=search-enterSearch-laptop,Kilimall
2902,Dell Latitude E6420 14-inch Notebook 2.50 GHz Intel Core i5 i5-2520M Processor 500GB Storage 4GB Ram Enjoy business-rugged performance with the redesigned Dell Latitude E6420 Windows 10 MS Office,Dell,4GB,500GB STORAGE,Intel Core i5,,15499,0,https://www.kilimall.co.ke/listing/1000255348-dell-latitude-e6420-14inch-notebook-250-ghz-intel-core-i5-i52520m-processor-500gb-storage-4gb-ram-enjoy-businessrugged-performance-with-the-redesigned-dell-latitude-e6420-windows-10-ms-office?skuId=10000788225&source=search-enterSearch-laptop,Kilimall
2903,REFUBLISHED HP ELITEBOOK 1030 G4 COI7 8TH GENERATION 16GBRAM 512GB SSD,HP,16GB,512GB SSD,Unknown,,62999,0,https://www.kilimall.co.ke/listing/1000226178-refublished-hp-elitebook-1030-g4-coi7-8th-generation-16gbram-512gb-ssd?skuId=10000626716&source=search-enterSearch-laptop,Kilimall
2904,HP 840 G6 IntelR CoreTM I5 8Th generation 1.60GHz 16 GB RAM 512 SSD Windows 10,HP,16GB,Unknown,Intel Core i5,,55750,0,https://www.kilimall.co.ke/listing/1000079855-hp-840-g6-intelr-coretm-i5-8th-generation-160ghz-16-gb-ram-512-ssd-windows-10?skuId=10000162241&source=search-enterSearch-laptop,Kilimall
2905,HP 840 G1 4TH Gen Core i7 4GB RAM 500GB,HP,4GB,500GB,Intel Core i7,,21600,0,https://www.kilimall.co.ke/listing/1000389863-hp-840-g1-4th-gen-core-i7-4gb-ram-500gb?skuId=10001479668&source=search-enterSearch-laptop,Kilimall
2906,"8GB RAM, 500GB Hard disk, Lenovo X131E, 12.5 Screen Display, Windows 11 PRO Activated, Office  Basic software Installed Free Bag  Charger  Free wireless Mouse.",Lenovo,8GB,500GB,Unknown,,16999,0,https://www.kilimall.co.ke/listing/1000319118-8gb-ram-500gb-hard-disk-lenovo-x131e-125-screen-display-windows-11-pro-activated-office-basic-software-installed-free-bag-charger-free-wireless-mouse?skuId=10001104144&source=search-enterSearch-laptop,Kilimall
2907,Lenovo Ideapad 3-15.6-Intel Celeron-256GB SSD1TB HDD-4GB RAM-Windows 11-GreyBagMouse,Lenovo,4GB,256GB SSD,Unknown,,55200,0,https://www.kilimall.co.ke/listing/1000354927-lenovo-ideapad-3156intel-celeron256gb-ssd1tb-hdd4gb-ramwindows-11greybagmouse?skuId=10001258455&source=search-enterSearch-laptop,Kilimall
2908,"HP ProBook 645 G2, AMD Pro A6-8500B up to 3.0GHz, 8G RAM, 500GB HDD, AMD Radeon R5 Graphics Windows 10 Pro",HP,Unknown,500GB HDD,Unknown,,24000,0,https://www.kilimall.co.ke/listing/2842426-hp-probook-645-g2-amd-pro-a68500b-up-to-30ghz-8g-ram-500gb-hdd-amd-radeon-r5-graphics-windows-10-pro?skuId=19387924&source=search-enterSearch-laptop,Kilimall
2909,Dell Latitude 5300 x360 Core i5 8th Gen 8GB RAM 256GB SSD 12.5touchscreen,Dell,8GB,256GB SSD,Intel Core i5,,36000,0,https://www.kilimall.co.ke/listing/1000201120-dell-latitude-5300-x360-core-i5-8th-gen-8gb-ram-256gb-ssd-125touchscreen?skuId=10000542780&source=search-enterSearch-laptop,Kilimall
2910,Hp EliteBook 745 G5 AMD Ryzen 7 Pro 8 GB RAM 256 HDD DDR4 Windows 10 Pro,HP,8GB,Unknown,Unknown,,34800,0,https://www.kilimall.co.ke/listing/1000192834-hp-elitebook-745-g5-amd-ryzen-7-pro-8-gb-ram-256-hdd-ddr4-windows-10-pro?skuId=10000511327&source=search-enterSearch-laptop,Kilimall
2911,HP Pavilion x360 Convertible 14t- Intel Core i5 11th Gen 8GB RAM 512 GB SSD 14 Inches Multi-Touch FHD Display,HP,8GB,512GB SSD,Intel Core i5,14.0,80000,0,https://www.kilimall.co.ke/listing/1000296500-hp-pavilion-x360-convertible-14t-intel-core-i5-11th-gen-8gb-ram-512-gb-ssd-14-inches-multitouch-fhd-display?skuId=10001021611&source=search-enterSearch-laptop,Kilimall
2912,Lenovo Yoga 11e,Lenovo,Unknown,Unknown,Unknown,,16500,0,https://www.kilimall.co.ke/listing/1000346419-lenovo-yoga-11e?skuId=10001211222&source=search-enterSearch-laptop,Kilimall
2913,Dell 3410 Ci5 10th Gen 16GB Ram 512GB SSD,Dell,16GB,512GB SSD,Unknown,,49999,0,https://www.kilimall.co.ke/listing/1000201068-dell-3410-ci5-10th-gen-16gb-ram-512gb-ssd?skuId=10000542708&source=search-enterSearch-laptop,Kilimall
2914,HP EliteBook 840 G5 Intel Core i5 8th Gen 8GB RAM 256GB SSD,HP,8GB,256GB SSD,Intel Core i5,,30000,0,https://www.kilimall.co.ke/listing/1000248037-hp-elitebook-840-g5-intel-core-i5-8th-gen-8gb-ram-256gb-ssd?skuId=10000736872&source=search-enterSearch-laptop,Kilimall
2915,HP ELITEBOOK 840 G3,HP,Unknown,Unknown,Unknown,,23999,0,https://www.kilimall.co.ke/listing/1000375835-hp-elitebook-840-g3?skuId=10001394892&source=search-enterSearch-laptop,Kilimall
2916,Refurbished Hp 450g3 Ultra-thin HD HDMI entertainment games 15.6,HP,Unknown,Unknown,Unknown,,21999,0,https://www.kilimall.co.ke/listing/1000186149-refurbished-hp-450g3-ultrathin-hd-hdmi-entertainment-games-156?skuId=10000489231&source=search-enterSearch-laptop,Kilimall
2917,"SPECIAL REFURBISHED LENOVO THINKPAD X240 CORE I7 8GB RAM 256GB SSD 12.5 INCH 4TH GENERATION , WINDOWS 10 PROFREE MOUSE",Lenovo,8GB,256GB SSD,Intel Core i7,12.5,17499,0,https://www.kilimall.co.ke/listing/1000260640-special-limited-offer-refurbished-lenovo-thinkpad-x240-core-i7-8gb-ram-256gb-ssd-125-inch-4th-generation-windows-10-profree-mouse?skuId=10000823484&source=search-enterSearch-laptop,Kilimall
