name,discounted_price,previous_price,discount_%,id,brand,rating,reviews_count,link
"43"" Full HD Android Frameless Smart TV,Dvb-T2/S2 +Free Wall Bracket (2YRS WRTY)","KSh 20,850","KSh 24,000",13%,VI799EA2WDA8CNAFAMZ,Vision Plus,4.2,"<div class=""rev""><div class=""stars _s"">4.2 out of 5<div class=""in"" style=""width:84%""></div></div>(345)</div>",https://www.jumia.co.ke/vision-plus-43-full-hd-android-frameless-smart-tvdvb-t2s2-free-wall-bracket-2yrs-wrty-125899257.html
"32"" HD Frameless Smart TV, DVB-T2/S2, Android +Free Wall Mount (2YRs WRTY)","KSh 12,430","KSh 20,995",41%,VI799EA1VZP64NAFAMZ,Vision Plus,4.1,"<div class=""rev""><div class=""stars _s"">4.1 out of 5<div class=""in"" style=""width:81.99999999999999%""></div></div>(230)</div>",https://www.jumia.co.ke/vision-plus-32-hd-frameless-smart-tv-dvb-t2s2-android-free-wall-mount-2yrs-wrty-125899141.html
"3200S,32"" Inch Smart Android TV,NetflixYoutube, Appstore+FREE Extension+BRACKET","KSh 13,195","KSh 17,500",25%,VI505EA0FTFTQNAFAMZ,Vitron,4.1,"<div class=""rev""><div class=""stars _s"">4.1 out of 5<div class=""in"" style=""width:81.99999999999999%""></div></div>(336)</div>",https://www.jumia.co.ke/3200s32-inch-smart-android-tvnetflixyoutube-appstorefree-extensionbracket-vitron-mpg1662667.html
"43L12, 43"" FHD Smart Android TV, Netfix, Youtube, Bluetooth - Black (1YR WRTY)","KSh 19,350","KSh 28,000",31%,AM617EA1K3NOJNAFAMZ,Amtec,4.1,"<div class=""rev""><div class=""stars _s"">4.1 out of 5<div class=""in"" style=""width:81.99999999999999%""></div></div>(294)</div>",https://www.jumia.co.ke/amtec-43l12-43-fhd-smart-android-tv-netfix-youtube-bluetooth-black-1yr-wrty-55192249.html
"FRAMELESS 43 Inch SMART TV,DECODER,YOUTUBE, BLUETOOTH-ENABLED +GIFTS","KSh 21,890","KSh 40,000",45%,VI505EA0UHR23NAFAMZ,Vitron,4.2,"<div class=""rev""><div class=""stars _s"">4.2 out of 5<div class=""in"" style=""width:84%""></div></div>(175)</div>",https://www.jumia.co.ke/vitron-frameless-43-inch-smart-tvdecoderyoutube-bluetooth-enabled-gifts-99661215.html
"HTC3200S,32""Inch Bluetooth Enabled Frameless Smart Android TV Netflix Youtube Inbuilt Decoder App St","KSh 12,895","KSh 16,500",22%,VI505EA1R8C39NAFAMZ,Vitron,4.1,"<div class=""rev""><div class=""stars _s"">4.1 out of 5<div class=""in"" style=""width:81.99999999999999%""></div></div>(77)</div>",https://www.jumia.co.ke/vitron-htc3200s32inch-bluetooth-enabled-frameless-smart-android-tv-netflix-youtube-inbuilt-decoder-app-store-1-year-warranty-152740260.html
"50"" 4K Frameless, Netflix Official Smart Content TV +Free Wall Mount(2YRs WRTY)","KSh 32,640","KSh 49,995",35%,VI799EA2938H8NAFAMZ,Vision Plus,4.4,"<div class=""rev""><div class=""stars _s"">4.4 out of 5<div class=""in"" style=""width:88.00000000000001%""></div></div>(82)</div>",https://www.jumia.co.ke/vision-plus-50-4k-frameless-netflix-official-smart-content-tv-free-wall-mount2yrs-wrty-125899163.html
"43"" Inch Full HD Frameless Smart Android TV BLUETOOTH ENABLED, NETFLIX YOUTUBE,APP STORE, INBUILT DE","KSh 21,592","KSh 25,900",17%,VI505EA0SM39ENAFAMZ,Vitron,4.2,"<div class=""rev""><div class=""stars _s"">4.2 out of 5<div class=""in"" style=""width:84%""></div></div>(681)</div>",https://www.jumia.co.ke/43-inch-fhd-frameless-smart-android-tv-inbuilt-decoderfree-bracketextension-vitron-mpg1987077.html
"HTC3200S Bluetooth Enabled 32"" Inch Television Smart Android TV With Inbuilt Decoder(1 YEAR WARRANTY","KSh 13,289","KSh 16,500",19%,VI505EA04Y5PQNAFAMZ,Vitron,4,"<div class=""rev""><div class=""stars _s"">4 out of 5<div class=""in"" style=""width:80%""></div></div>(449)</div>",https://www.jumia.co.ke/vitron-htc3200s-bluetooth-enabled-32-inch-television-smart-android-tv-with-inbuilt-decoder1-year-warranty-free-tv-guardbracket-47121380.html
" 43"" inch Full HD,Dolby Audio/Google TV,Bluetooth-enabled,Android OS+Free Extension+TVGuard","KSh 28,999","KSh 54,000",46%,TC187EA46NFD1NAFAMZ,TCL,4.8,"<div class=""rev""><div class=""stars _s"">4.8 out of 5<div class=""in"" style=""width:96%""></div></div>(12)</div>",https://www.jumia.co.ke/tcl-43-inch-full-hddolby-audiogoogle-tvbluetooth-enabledandroid-osfree-extensiontvguard-279353035.html
"43"" Inch-FHD Smart Android TV With GooglePlay,BLUETOOTH-ENABLED+Wall Bracket+TVGuard","KSh 21,895","KSh 40,000",45%,VI505EA1E5HHONAFAMZ,Vitron,4.1,"<div class=""rev""><div class=""stars _s"">4.1 out of 5<div class=""in"" style=""width:81.99999999999999%""></div></div>(39)</div>",https://www.jumia.co.ke/43-inch-fhd-smart-android-tv-with-googleplaywall-brackettvguard-vitron-mpg604428.html
"32"" Inches-,BLUETOOTH,HD Smart LED Android 11-TV,Appstore-Netflix+Flash-32GB+Wall Bracket","KSh 13,299","KSh 26,000",49%,VI505EA2T1A49NAFAMZ,Vitron,4.1,"<div class=""rev""><div class=""stars _s"">4.1 out of 5<div class=""in"" style=""width:81.99999999999999%""></div></div>(36)</div>",https://www.jumia.co.ke/vitron-32-inches-bluetoothhd-smart-led-android-11-tvappstore-netflixflash-32gbwall-bracket-158900796.html
"HTC3218,Frameless 32"" Inch Digital LED Television USB HDMI INBUILT DECODER (1 YEAR WARRANTY)+FREE Wa","KSh 11,795","KSh 14,500",19%,VI505EA0HC3ALNAFAMZ,Vitron,4.2,"<div class=""rev""><div class=""stars _s"">4.2 out of 5<div class=""in"" style=""width:84%""></div></div>(627)</div>",https://www.jumia.co.ke/htc3218frameless-32-inch-digital-led-television-usb-hdmi-free-wall-bracket-vitron-mpg1987079.html
HD Frameless 32 Inch Digital LED TV WithInbuilt Decoder+BRACKET+GUARD,"KSh 12,289","KSh 24,000",49%,VI505EA213FRENAFAMZ,Vitron,3.6,"<div class=""rev""><div class=""stars _s"">3.6 out of 5<div class=""in"" style=""width:72%""></div></div>(48)</div>",https://www.jumia.co.ke/hd-frameless-32-inch-digital-led-tv-withinbuilt-decoderbracketguard-vitron-mpg1522039.html
"32"" M6 Digital LED TV DVBt2 HD AC (1YR WRTY)","KSh 10,110","KSh 12,000",16%,AM617EA2AT60QNAFAMZ,Amtec,4.1,"<div class=""rev""><div class=""stars _s"">4.1 out of 5<div class=""in"" style=""width:81.99999999999999%""></div></div>(27)</div>",https://www.jumia.co.ke/amtec-32-m6-digital-led-tv-dvbt2-hd-ac-1yr-wrty-183398093.html
"HTC3200S,32""inch Framelss BLUEOOTH ENABLED Television Smart Android TV,Netflix,Youtube (1 YEAR WARRA","KSh 12,894","KSh 16,500",22%,VI505EA1MJRTGNAFAMZ,Vitron,4.2,"<div class=""rev""><div class=""stars _s"">4.2 out of 5<div class=""in"" style=""width:84%""></div></div>(1525)</div>",https://www.jumia.co.ke/htc3200s32-inch-frameless-smart-android-tv-inbuilt-decoder-netflix-appstore-vitron-mpg1987078.html
"VP8855KV - 55"" 4K Frameless V+ OS Smart TV (2YRS WRTY)","KSh 39,499","KSh 54,995",28%,VI799EA2KEGZ0NAFAMZ,Vision Plus,4.4,"<div class=""rev""><div class=""stars _s"">4.4 out of 5<div class=""in"" style=""width:88.00000000000001%""></div></div>(68)</div>",https://www.jumia.co.ke/vision-plus-vp8855kv-55-4k-frameless-v-os-smart-tv-2yrs-wrty-125899155.html
"43UK64 , 43INCH Smart Android TV, Netflix, Youtube - Black","KSh 18,580","KSh 26,880",31%,GL111EA4E5LRNNAFAMZ,Globalstar,N/A,,https://www.jumia.co.ke/globalstar-43uk64-43inch-smart-android-tv-netflix-youtube-black-291804656.html
"HTC3218F - 32"" HD Frameless LED Digital TV (StarTimes Inbuilt Decoder) 1YR WRTY","KSh 11,099","KSh 15,514",28%,VI505EA1Q0QMQNAFAMZ,Vitron,3.9,"<div class=""rev""><div class=""stars _s"">3.9 out of 5<div class=""in"" style=""width:78%""></div></div>(216)</div>",https://www.jumia.co.ke/vitron-htc3218f-32-hd-frameless-led-digital-tv-startimes-inbuilt-decoder-1yr-wrty-160707140.html
"32"" inch-Frameless /Smart & Android TV,1GB RAM ,NETFLIX,APPSTORE+BRACKET+EXTENSION","KSh 12,999","KSh 26,000",50%,VI505EA40MSU8NAFAMZ,Vitron,3.5,"<div class=""rev""><div class=""stars _s"">3.5 out of 5<div class=""in"" style=""width:70%""></div></div>(15)</div>",https://www.jumia.co.ke/vitron-32-inch-frameless-smart-android-tv1gb-ram-netflixappstorebracketextension-221582924.html
"32"" Frameless  Smart Android TV Netflix Youtube  With Bluetooth 1G+8G","KSh 11,669","KSh 14,999",22%,AR850EA47SO89NAFAMZ,Artel,4.4,"<div class=""rev""><div class=""stars _s"">4.4 out of 5<div class=""in"" style=""width:88.00000000000001%""></div></div>(12)</div>",https://www.jumia.co.ke/artel-32-frameless-smart-android-tv-netflix-youtube-with-bluetooth-1g8g-258795945.html
55'' Frameless Android Smart 4K LED TV - Black,"KSh 34,900","KSh 60,999",43%,HI137EA2XA9JHNAFAMZ,Hikers,3.6,"<div class=""rev""><div class=""stars _s"">3.6 out of 5<div class=""in"" style=""width:72%""></div></div>(30)</div>",https://www.jumia.co.ke/hikers-55-frameless-android-smart-4k-led-tv-black-150683867.html
"HTC4388FS 43"" Inch Full HD Frameless Smart Android TV, 8GBROM, BLUETOOTH ENABLED, NETFLIX, YOUTUBE I","KSh 21,887","KSh 26,500",17%,VI505EA0QJMIZNAFAMZ,Vitron,4.1,"<div class=""rev""><div class=""stars _s"">4.1 out of 5<div class=""in"" style=""width:81.99999999999999%""></div></div>(375)</div>",https://www.jumia.co.ke/vitron-htc4388fs-43-inch-full-hd-frameless-smart-android-tv-8gbrom-bluetooth-enabled-netflix-youtube-inbuilt-decoder-1-yr-warranty-free-tvguardextension-57658544.html
"43"" inch FHD Frameless Smart/Android TV,BLUETOOTH, InbuiltDecoder/+Extension+Bracket","KSh 20,999","KSh 40,000",48%,GL585EA1PMEQVNAFAMZ,Gld,4,"<div class=""rev""><div class=""stars _s"">4 out of 5<div class=""in"" style=""width:80%""></div></div>(26)</div>",https://www.jumia.co.ke/gld-43-inch-fhd-frameless-smartandroid-tvbluetooth-inbuiltdecoderextensionbracket-191120530.html
"43"" P635 4K HDR Google TV - Black","KSh 39,999",N/A,N/A,TC187EA2I1514NAFAMZ,TCL,4.6,"<div class=""rev""><div class=""stars _s"">4.6 out of 5<div class=""in"" style=""width:91.99999999999999%""></div></div>(160)</div>",https://www.jumia.co.ke/tcl-43-p635-4k-hdr-google-tv-black-161681215.html
"4388FS,43"" Inch FRAMELESS Smart Android TV Netflix INBUILT DECODER, Bluetooth Enabled Television (1 ","KSh 20,999","KSh 28,000",25%,VI505EA0IZJALNAFAMZ,Vitron,4.2,"<div class=""rev""><div class=""stars _s"">4.2 out of 5<div class=""in"" style=""width:84%""></div></div>(489)</div>",https://www.jumia.co.ke/vitron-4388fs43-inch-frameless-smart-android-tv-netflix-inbuilt-decoder-bluetooth-enabled-television-1-year-warrantyfree-bracket-35019813.html
"HTC3200S 32"" Inch Smart Android 11.0 TV Bluetooth Enabled Television Netflix,Youtube App Store Inbui","KSh 13,285","KSh 16,000",17%,VI505EA4T9P72NAFAMZ,Vitron,4,"<div class=""rev""><div class=""stars _s"">4 out of 5<div class=""in"" style=""width:80%""></div></div>(40)</div>",https://www.jumia.co.ke/vitron-htc3200s-32-inch-smart-android-11.0-tv-bluetooth-enabled-television-netflixyoutube-app-store-inbuilt-wifi-inbuilt-sound-bar-inbuilt-decoder-1-yr-warantyfree-tv-guard-wall-bracket-262162019.html
"43"" Inch,  4K Ultra HD Smart LED Google/Android TV,Bluetooth-Enabled+2 YEARS WARRANTY","KSh 32,999","KSh 60,000",45%,TC187EA4FZGLZNAFAMZ,TCL,4.3,"<div class=""rev""><div class=""stars _s"">4.3 out of 5<div class=""in"" style=""width:86%""></div></div>(32)</div>",https://www.jumia.co.ke/tcl-43-inch-4k-ultra-hd-smart-led-googleandroid-tvbluetooth-enabled2-years-warranty-213431786.html
HTC5568US - 55” 4K Smart Android LED TV - Black (1YR WRTY),"KSh 41,960","KSh 49,500",15%,VI505EA0MEYBRNAFAMZ,Vitron,4.1,"<div class=""rev""><div class=""stars _s"">4.1 out of 5<div class=""in"" style=""width:81.99999999999999%""></div></div>(43)</div>",https://www.jumia.co.ke/vitron-htc5568us-55-4k-smart-android-led-tv-black-1yr-wrty-32294673.html
"32"" Inch Frameless FHD SMART TV,Netflix,WIFI,INBUILT DECODER+TV GUARD+BRACKET","KSh 20,999","KSh 40,000",48%,HI200EA1XZ3PGNAFAMZ,Hisense,4.4,"<div class=""rev""><div class=""stars _s"">4.4 out of 5<div class=""in"" style=""width:88.00000000000001%""></div></div>(16)</div>",https://www.jumia.co.ke/hisense-32-inch-frameless-fhd-smart-tvnetflixwifiinbuilt-decodertv-guardbracket-186213571.html
HTC2446D - 24” HD Digital LED TV - Black (1YR WRTY),"KSh 8,810","KSh 11,999",27%,VI505EA0H21VRNAFAMZ,Vitron,4.1,"<div class=""rev""><div class=""stars _s"">4.1 out of 5<div class=""in"" style=""width:81.99999999999999%""></div></div>(89)</div>",https://www.jumia.co.ke/vitron-htc2446d-24-hd-digital-led-tv-black-1yr-wrty-32294682.html
"32"" Digital HD Frameless TV, DVBT2/S2 - Black (2YRS WRTY)","KSh 9,999",N/A,N/A,VI799EA1QMSQ4NAFAMZ,Vision Plus,N/A,,https://www.jumia.co.ke/vision-plus-32-digital-hd-frameless-tv-dvbt2s2-black-2yrs-wrty-125899150.html
HTC5068US 50” Smart Android 4K UHD LED TV - Black (1YR WRTY),"KSh 35,111",N/A,N/A,VI505EA0ZN799NAFAMZ,Vitron,N/A,,https://www.jumia.co.ke/vitron-htc5068us-50-smart-android-4k-uhd-led-tv-black-1yr-wrty-35096895.html
"32"" M6 Digital LED TV DVBt2 HD AC (1YR WRTY)","KSh 10,110",N/A,N/A,AM617EA2AT60QNAFAMZ,Amtec,N/A,,https://www.jumia.co.ke/amtec-32-m6-digital-led-tv-dvbt2-hd-ac-1yr-wrty-183398093.html
"43L12, 43"" FHD Smart Android TV, Netfix, Youtube, Bluetooth - Black (1YR WRTY)","KSh 19,350",N/A,N/A,AM617EA1K3NOJNAFAMZ,Amtec,N/A,,https://www.jumia.co.ke/amtec-43l12-43-fhd-smart-android-tv-netfix-youtube-bluetooth-black-1yr-wrty-55192249.html
"VP8855KV - 55"" 4K Frameless V+ OS Smart TV (2YRS WRTY)","KSh 39,499",N/A,N/A,VI799EA2KEGZ0NAFAMZ,Vision Plus,N/A,,https://www.jumia.co.ke/vision-plus-vp8855kv-55-4k-frameless-v-os-smart-tv-2yrs-wrty-125899155.html
"43"" Smart Frameless Full HD LED Television - Black.","KSh 20,100",N/A,N/A,RO689EA2DYPHXNAFAMZ,Royal,N/A,,https://www.jumia.co.ke/royal-43-smart-frameless-full-hd-led-television-black.-190768344.html
"HTC3218F - 32"" HD Frameless LED Digital TV (StarTimes Inbuilt Decoder) 1YR WRTY","KSh 11,099",N/A,N/A,VI505EA1Q0QMQNAFAMZ,Vitron,N/A,,https://www.jumia.co.ke/vitron-htc3218f-32-hd-frameless-led-digital-tv-startimes-inbuilt-decoder-1yr-wrty-160707140.html
"32"" Digital HD Frameless TV, DVBT2/S2 - Black (2YRS WRTY)","KSh 9,999",N/A,N/A,VI799EA1QMSQ4NAFAMZ,Vision Plus,N/A,,https://www.jumia.co.ke/vision-plus-32-digital-hd-frameless-tv-dvbt2s2-black-2yrs-wrty-125899150.html
VP2110SB - 2.1CH Soundbar With Bluetooth - Black (2YRs WRTY),"KSh 6,641",N/A,N/A,VI799EA28JY18NAFAMZ,Vision Plus,N/A,,https://www.jumia.co.ke/vision-plus-vp2110sb-2.1ch-soundbar-with-bluetooth-black-2yrs-wrty-125899253.html
"43"" Full HD Android Frameless Smart TV,Dvb-T2/S2 +Free Wall Bracket (2YRS WRTY)","KSh 20,850",N/A,N/A,VI799EA2WDA8CNAFAMZ,Vision Plus,N/A,,https://www.jumia.co.ke/vision-plus-43-full-hd-android-frameless-smart-tvdvb-t2s2-free-wall-bracket-2yrs-wrty-125899257.html
"32"" HD Frameless Smart TV, DVB-T2/S2, Android +Free Wall Mount (2YRs WRTY)","KSh 12,430",N/A,N/A,VI799EA1VZP64NAFAMZ,Vision Plus,N/A,,https://www.jumia.co.ke/vision-plus-32-hd-frameless-smart-tv-dvb-t2s2-android-free-wall-mount-2yrs-wrty-125899141.html
"50"" 4K Frameless, Netflix Official Smart Content TV +Free Wall Mount(2YRs WRTY)","KSh 32,640",N/A,N/A,VI799EA2938H8NAFAMZ,Vision Plus,N/A,,https://www.jumia.co.ke/vision-plus-50-4k-frameless-netflix-official-smart-content-tv-free-wall-mount2yrs-wrty-125899163.html
"VP8855KV - 55"" 4K Frameless V+ OS Smart TV (2YRS WRTY)","KSh 39,499",N/A,N/A,VI799EA2KEGZ0NAFAMZ,Vision Plus,N/A,,https://www.jumia.co.ke/vision-plus-vp8855kv-55-4k-frameless-v-os-smart-tv-2yrs-wrty-125899155.html
"Vibe Pods Bluetooth Ear Buds Vibe Series - Black, (2YRs WRTY)","KSh 1,765",N/A,N/A,VI799EA2DIAMWNAFAMZ,Vision Plus,N/A,,https://www.jumia.co.ke/vision-plus-vibe-pods-bluetooth-ear-buds-vibe-series-black-2yrs-wrty-125902634.html
75'' 4K UHD V+ OS SMART TV BLACK,"KSh 92,640",N/A,N/A,VI799EA23QC18NAFAMZ,Vision Plus,N/A,,https://www.jumia.co.ke/vision-plus-75-4k-uhd-v-os-smart-tv-black-125899172.html
VP2112SB Sound Bar 130W RMS - Black.,"KSh 9,499",N/A,N/A,VI799EA36VKP8NAFAMZ,Vision Plus,N/A,,https://www.jumia.co.ke/vision-plus-vp2112sb-sound-bar-130w-rms-black.-188394929.html
"Power Bank 10000mAh VPPB10A - Black, (1YR WRTY)",KSh 999,N/A,N/A,VI799EA27DH69NAFAMZ,Vision Plus,N/A,,https://www.jumia.co.ke/vision-plus-power-bank-10000mah-vppb10a-black-1yr-wrty-194481333.html
"3 In 1 Cable, 1M - Black",KSh 380,N/A,N/A,VI799EA2089WXNAFAMZ,Vision Plus,N/A,,https://www.jumia.co.ke/vision-plus-3-in-1-cable-1m-black-194481312.html
"Beat Box Mini - Black, (1YR WRTY)","KSh 6,320",N/A,N/A,VI799EA2WDOKXNAFAMZ,Vision Plus,N/A,,https://www.jumia.co.ke/vision-plus-beat-box-mini-black-1yr-wrty-194481357.html
Moove Neckband - Black,"KSh 1,415",N/A,N/A,VI799EA1T7BFLNAFAMZ,Vision Plus,N/A,,https://www.jumia.co.ke/vision-plus-moove-neckband-black-194461590.html
Fast Charger - Black,KSh 825,N/A,N/A,VI799EA2TZY5TNAFAMZ,Vision Plus,N/A,,https://www.jumia.co.ke/vision-plus-fast-charger-black-194481317.html
Cool Pods - Black,"KSh 1,295",N/A,N/A,VI799EA2YA869NAFAMZ,Vision Plus,N/A,,https://www.jumia.co.ke/vision-plus-cool-pods-black-194461587.html
"32"" Frameless  Smart Android TV Netflix Youtube  With Bluetooth 1G+8G","KSh 11,669",N/A,N/A,AR850EA47SO89NAFAMZ,Artel,N/A,,https://www.jumia.co.ke/artel-32-frameless-smart-android-tv-netflix-youtube-with-bluetooth-1g8g-258795945.html
"HTC3200S, 32"" Smart Frameless Android LED TV, With Bluetooth, (1YR WRTY)","KSh 11,199",N/A,N/A,VI505EA3X4HB8NAFAMZ,Vitron,N/A,,https://www.jumia.co.ke/vitron-htc3200s-32-smart-frameless-android-led-tv-with-bluetooth-1yr-wrty-261943073.html
"32"" HD Frameless Smart TV, DVB-T2/S2, Android +Free Wall Mount (2YRs WRTY)","KSh 12,430",N/A,N/A,VI799EA1VZP64NAFAMZ,Vision Plus,N/A,,https://www.jumia.co.ke/vision-plus-32-hd-frameless-smart-tv-dvb-t2s2-android-free-wall-mount-2yrs-wrty-125899141.html
"43 Inch Frameless Smart Android TV, FULL HD Netflix Youtube With Bluetooth 1G+8G","KSh 18,499",N/A,N/A,AR850EA4FJ2BANAFAMZ,Artel,N/A,,https://www.jumia.co.ke/artel-43-inch-frameless-smart-android-tv-full-hd-netflix-youtube-with-bluetooth-1g8g-260484976.html
"43L12, 43"" FHD Smart Android TV, Netfix, Youtube, Bluetooth - Black (1YR WRTY)","KSh 19,350",N/A,N/A,AM617EA1K3NOJNAFAMZ,Amtec,N/A,,https://www.jumia.co.ke/amtec-43l12-43-fhd-smart-android-tv-netfix-youtube-bluetooth-black-1yr-wrty-55192249.html
"43"" Full HD Android Frameless Smart TV,Dvb-T2/S2 +Free Wall Bracket (2YRS WRTY)","KSh 20,850",N/A,N/A,VI799EA2WDA8CNAFAMZ,Vision Plus,N/A,,https://www.jumia.co.ke/vision-plus-43-full-hd-android-frameless-smart-tvdvb-t2s2-free-wall-bracket-2yrs-wrty-125899257.html
"43"" P635 4K HDR Google TV - Black","KSh 39,999",N/A,N/A,TC187EA2I1514NAFAMZ,TCL,N/A,,https://www.jumia.co.ke/tcl-43-p635-4k-hdr-google-tv-black-161681215.html
LS-421H 2.1CH 6000W PMPO Subwoofer Speaker System BLUETOOTH/FM/SB/USB - Black (1YR WRTY),"KSh 4,199",N/A,N/A,TA676EA3CD4IANAFAMZ,TAGWOOD,N/A,,https://www.jumia.co.ke/tagwood-ls-421h-2.1ch-6000w-pmpo-subwoofer-speaker-system-bluetoothfmsbusb-black-1yr-wrty-209266120.html
AM-03 2.1ch HI-FI Multimedia Speaker System (1yr WRTY),"KSh 5,110",N/A,N/A,AM617EA4FIAOLNAFAMZ,Amtec,N/A,,https://www.jumia.co.ke/amtec-am-03-2.1ch-hi-fi-multimedia-speaker-system-1yr-wrty-279521976.html
R904 2.1CH Speaker System 45W - Black,"KSh 2,999",N/A,N/A,RO689EA2QGT79NAFAMZ,Royal,N/A,,https://www.jumia.co.ke/royal-r904-2.1ch-speaker-system-45w-black-190768356.html
LS 631H 3.1CH 9800W Subwoofer Bluetooth Cinema Home Theater System Bluetooth (1YR WRTY),"KSh 5,180",N/A,N/A,TA676EA3T9PEBNAFAMZ,TAGWOOD,N/A,,https://www.jumia.co.ke/tagwood-ls-631h-3.1ch-9800w-subwoofer-bluetooth-cinema-home-theater-system-bluetooth-1yr-wrty-211206503.html
AM-02 2.1CH Multimedia Speaker BT/USB/SD/FM (1YR WRTY),"KSh 5,450",N/A,N/A,AM617EA21FBINNAFAMZ,Amtec,N/A,,https://www.jumia.co.ke/amtec-am-02-2.1ch-multimedia-speaker-btusbsdfm-1yr-wrty-153762332.html
AM-009 3.1CH Hi-Fi System 20000W (1YR WRTY),"KSh 9,451",N/A,N/A,AM617EA0PILSDNAFAMZ,Amtec,N/A,,https://www.jumia.co.ke/amtec-am-009-3.1ch-hi-fi-system-20000w-1yr-wrty-54485824.html
"50"" 4K Frameless, Netflix Official Smart Content TV +Free Wall Mount(2YRs WRTY)","KSh 32,640",N/A,N/A,VI799EA2938H8NAFAMZ,Vision Plus,N/A,,https://www.jumia.co.ke/vision-plus-50-4k-frameless-netflix-official-smart-content-tv-free-wall-mount2yrs-wrty-125899163.html
"55"" P635 4K HDR Google TV - Black (1YR WRTY)","KSh 46,299",N/A,N/A,TC187EA1PA488NAFAMZ,TCL,N/A,,https://www.jumia.co.ke/tcl-55-p635-4k-hdr-google-tv-black1yr-wrty-161682920.html
"50Q6 - 50"" Android Smart TV, Inbuilt Decoder + WI-FI Netflix/YouTube/Bluetooth - Black (1YR WRTY)","KSh 33,160",N/A,N/A,AM617EA07RIGINAFAMZ,Amtec,N/A,,https://www.jumia.co.ke/amtec-50q6-50-android-smart-tv-inbuilt-decoder-wi-fi-netflixyoutubebluetooth-black-1yr-wrty-64904031.html
"Gld 55"" Smart Vidaa OS Frameless Ultra HD LED Television - Black (1YR WRTY)","KSh 41,899",N/A,N/A,GL585EA2OYWM5NAFAMZ,Gld,N/A,,https://www.jumia.co.ke/gld-gld-55-smart-vidaa-os-frameless-ultra-hd-led-television-black-1yr-wrty-190717826.html
HTC5568US - 55” 4K Smart Android LED TV - Black (1YR WRTY),"KSh 41,960",N/A,N/A,VI505EA0MEYBRNAFAMZ,Vitron,N/A,,https://www.jumia.co.ke/vitron-htc5568us-55-4k-smart-android-led-tv-black-1yr-wrty-32294673.html
"50"" Inch (50A6K) VIDAA OS LED Frameless Smart TV - Black (2YRS WRTY)","KSh 46,478",N/A,N/A,HI200EA1PC0V2NAFAMZ,Hisense,N/A,,https://www.jumia.co.ke/hisense-50-inch-50a6k-vidaa-os-led-frameless-smart-tv-black-2yrs-wrty-166571030.html
"55"" Inch (55A6K) VIDAA OS LED Frameless Smart TV - Black (2YRS WRTY)","KSh 53,120",N/A,N/A,HI200EA1PRVUMNAFAMZ,Hisense,N/A,,https://www.jumia.co.ke/hisense-55-inch-55a6k-vidaa-os-led-frameless-smart-tv-black-2yrs-wrty-166575730.html
75'' 4K UHD V+ OS SMART TV BLACK,"KSh 92,640",N/A,N/A,VI799EA23QC18NAFAMZ,Vision Plus,N/A,,https://www.jumia.co.ke/vision-plus-75-4k-uhd-v-os-smart-tv-black-125899172.html
"HTC6588USWO, 65"" 4K Smart Frameless TV, Wi-Fi/Netflix, 1YR WRTY","KSh 65,221",N/A,N/A,VI505EA0K42QFNAFAMZ,Vitron,N/A,,https://www.jumia.co.ke/vitron-htc6588uswo-65-4k-smart-frameless-tv-wi-finetflix-1yr-wrty-78428733.html
Decoder,"KSh 1,169",N/A,N/A,GO670EL066HY4NAFAMZ,Gotv,N/A,,https://www.jumia.co.ke/gotv-decoder-29808301.html
TV Wall Mount TV Stand For 40” – 80”,KSh 528,N/A,N/A,RA589EA20TCD1NAFAMZ,Rashnik,N/A,,https://www.jumia.co.ke/rashnik-tv-wall-mount-tv-stand-for-40-80-179310322.html
"15"" To 43"" Tilting Wall Mount Bracket.",KSh 497,N/A,N/A,SK414EA11RWXTNAFAMZ,Skilltech,N/A,,https://www.jumia.co.ke/skilltech-15-to-43-tilting-wall-mount-bracket.-39184436.html
Full Kit,"KSh 3,598",N/A,N/A,GE840EA4BD3OKNAFAMZ,Dstv,N/A,,https://www.jumia.co.ke/dstv-full-kit-208715906.html
TV Guard  + FRIDGE Guard + A FREE 4 Way Extension Cable.,"KSh 1,315",N/A,N/A,BR418HA1FL8OCNAFAMZ,MK,N/A,,https://www.jumia.co.ke/mk-tv-guard-fridge-guard-a-free-4-way-extension-cable.-63415668.html
Decoder,"KSh 1,799",N/A,N/A,DS692EA1YLUDMNAFAMZ,Dstv,N/A,,https://www.jumia.co.ke/dstv-decoder-166229581.html
Explora 3 Decoder(Pace) Complete Kit+Installation* (1YR WRTY),"KSh 23,039",N/A,N/A,DS692EL0D2RN2NAFAMZ,Dstv,N/A,,https://www.jumia.co.ke/dstv-explora-3-decoderpace-complete-kitinstallation-1yr-wrty-24146912.html
Rio Modern Wooden Tv Stand 5ft,"KSh 9,799",N/A,N/A,GE840EA3QEGG1NAFAMZ,Generic,N/A,,https://www.jumia.co.ke/generic-rio-modern-wooden-tv-stand-5ft-214034752.html
Durable Electronic TV  Guard Surge Protector  For Digital Smart Android Frameless TV + High Quality ,"KSh 1,600",N/A,N/A,BR418EA4U1023NAFAMZ,MK,N/A,,https://www.jumia.co.ke/mk-durable-electronic-tv-guard-surge-protector-for-digital-smart-android-frameless-tv-high-quality-fridge-guard-free-4-way-power-extension-251999229.html
